EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined
513,8,BLOG,87,2024-02-28,18,9,2506-408
514,26,newsletter,14,2025-03-18,18,19,1896-185
515,21,newsletter,0,2025-09-13,17,3,468-11
516,7,Blog,123,2023-03-11,4,16,4421-503
517,35,Video,35,2024-10-30,18,20,2778-263
518,39,NEWSLETTER,54,2024-06-11,13,5,2552-406
519,50,Video,39,2023-09-10,18,15,1113-172
520,16,Socialmedia,1405,2023-01-08,9,4,7251-3048
521,6,newsletter,60,2024-10-21,4,1,2268-424
522,49,Socialmedia,0,2025-08-25,18,16,807-33
523,23,blog,188,2023-08-11,7,1,6420-1094
524,36,Video,37,2024-07-01,4,14,1089-167
525,15,socialmedia,0,2025-10-18,10,7,99-2
526,43,SOCIALMEDIA,440,2023-12-30,19,5,6457-2136
527,2,socialmedia,0,2025-09-23,15,13,18-0
528,1,socialmedia,0,2025-07-27,19,4,335-8
529,40,SOCIALMEDIA,147,2024-01-27,18,3,3633-668
530,11,Newsletter,8,2025-03-30,10,2,914-81
531,21,BLOG,28,2024-05-27,15,12,4245-235
532,44,video,0,2025-12-28,15,13,498-20
533,15,newsletter,33,2023-11-15,18,5,1293-141
534,30,BLOG,21,2024-09-17,2,3,931-158
535,39,socialmedia,382,2023-05-15,10,18,5497-2279
536,44,Socialmedia,101,2023-09-12,8,10,2999-328
537,7,Socialmedia,9,2025-04-09,7,15,964-82
538,9,Newsletter,0,2025-11-18,10,3,785-11
539,49,Video,32,2024-07-29,18,18,2276-204
540,22,video,8,2025-06-14,2,17,1482-105
541,9,video,0,2025-11-04,2,3,727-26
542,50,Newsletter,0,2025-09-03,8,9,539-13
543,44,Newsletter,0,2025-04-07,20,17,146-17
544,16,blog,16,2023-07-31,9,14,263-56
545,1,SOCIALMEDIA,221,2024-05-14,15,14,4882-924
546,11,NEWSLETTER,4,2025-06-19,7,7,1346-83
547,34,Newsletter,0,2025-07-26,5,3,1014-16
548,35,blog,3,2025-05-01,1,6,994-67
549,41,Blog,18,2025-02-07,15,13,1835-158
550,28,Video,1,2025-07-25,10,10,678-25
551,30,Newsletter,150,2023-08-25,18,12,3941-406
552,37,Newsletter,3,2025-04-21,11,20,1529-56
553,6,Blog,16,2024-12-19,19,19,1800-251
554,30,Socialmedia,329,2023-12-22,4,6,3370-1112
555,47,SOCIALMEDIA,21,2024-06-27,11,13,3690-287
556,32,Socialmedia,236,2023-05-12,4,19,6010-1097
557,13,video,241,2023-01-30,17,5,4281-706
558,45,video,3,2025-06-23,11,13,831-66
559,4,Video,1,2025-03-21,12,11,409-15
560,33,video,27,2024-05-21,19,20,1062-235
561,34,socialmedia,166,2023-07-13,3,1,1862-468
562,38,Video,1,2025-05-17,8,17,259-14
563,7,Video,1,2025-06-13,16,16,1598-68
564,45,Newsletter,12,2025-04-01,20,18,1436-117
565,20,video,680,2023-01-29,13,16,7683-2806
566,10,socialmedia,11,2025-02-15,4,12,753-107
567,22,video,154,2023-04-27,15,6,4232-918
568,23,newsletter,0,2025-12-19,6,8,552-22
569,26,Blog,10,2024-09-20,10,8,442-66
570,3,Video,0,2025-10-31,19,14,579-12
571,18,Newsletter,77,2023-12-23,8,1,3789-1005
572,18,socialmedia,104,2024-07-10,10,13,2774-463
573,30,newsletter,0,2025-10-23,16,11,357-5
574,1,Socialmedia,13,2024-07-06,8,16,658-70
575,39,NEWSLETTER,316,2023-12-14,20,12,6216-1777
576,8,Video,19,2024-08-24,2,10,1345-91
577,2,Socialmedia,329,2023-04-10,20,6,3081-849
578,25,Video,0,2025-08-27,12,4,694-8
579,16,socialmedia,22,2024-01-05,2,12,2410-207
580,13,Newsletter,0,2025-09-09,20,17,648-19
581,11,newsletter,192,2023-09-08,19,8,2535-604
582,33,SOCIALMEDIA,0,2025-09-13,8,12,236-10
583,8,video,187,2023-04-30,20,16,6773-1129
584,48,Socialmedia,790,2023-06-09,7,7,8032-2851
585,39,Socialmedia,111,2024-02-08,15,6,4296-467
586,9,newsletter,0,2025-11-27,11,7,67-2
587,46,blog,25,2025-03-01,18,16,1729-233
588,29,NEWSLETTER,172,2024-02-07,8,19,3073-667
589,34,Newsletter,33,2024-04-27,8,17,1313-267
590,41,Socialmedia,0,2025-12-15,7,15,215-7
591,34,newsletter,2,2024-11-04,1,3,1299-75
592,20,Blog,167,2023-04-17,19,6,5607-1433
593,12,Socialmedia,441,2023-10-26,3,17,6444-2254
594,33,newsletter,22,2025-01-25,2,15,2561-327
595,46,Video,4,2024-12-29,1,18,1379-54
596,20,NEWSLETTER,90,2024-12-01,13,17,3510-604
597,41,Video,211,2023-03-12,11,14,4890-632
598,41,Blog,11,2023-10-10,1,1,1443-138
599,12,newsletter,355,2023-10-18,20,5,5516-1239
600,3,SOCIALMEDIA,382,2023-03-25,17,9,8786-1381
601,43,BLOG,4,2025-04-02,6,4,2133-154
602,1,blog,203,2023-06-25,7,14,5457-639
603,42,blog,0,2025-11-26,8,14,336-3
604,14,Newsletter,2,2025-06-28,12,12,1166-40
605,10,socialmedia,171,2023-07-30,15,13,5831-622
606,41,VIDEO,106,2024-10-02,10,15,3381-576
607,19,SOCIALMEDIA,238,2023-12-22,12,2,6591-825
608,33,socialmedia,62,2023-07-29,16,6,3491-635
609,26,SOCIALMEDIA,89,2023-10-13,10,12,7057-591
610,50,Video,30,2024-06-07,2,14,1278-330
611,24,Newsletter,1938,2023-01-27,9,19,9226-4223
612,4,newsletter,3,2025-06-01,12,16,1041-88
613,17,Blog,7,2025-01-20,7,11,2874-113
614,14,Video,258,2023-10-12,11,2,3290-1006
615,17,blog,0,2025-12-29,17,14,220-9
616,12,SOCIALMEDIA,5,2024-11-18,20,15,549-29
617,33,Newsletter,26,2024-12-01,4,7,3555-502
618,17,video,0,2025-09-09,13,20,776-18
619,46,Socialmedia,5,2025-05-12,16,3,1120-118
620,30,VIDEO,64,2024-05-13,2,19,4336-322
621,45,BLOG,588,2023-06-09,13,13,5865-2367
622,7,Newsletter,16,2024-10-03,2,14,2044-105
623,48,Socialmedia,1,2025-05-29,14,13,800-62
624,46,Newsletter,7,2024-08-23,6,14,317-44
625,36,Newsletter,17,2025-03-13,10,13,2169-135
626,15,VIDEO,275,2024-05-22,3,5,4595-1068
627,14,SOCIALMEDIA,109,2024-07-23,9,2,3547-805
628,13,newsletter,21,2024-07-05,6,11,931-122
629,49,socialmedia,32,2024-08-07,12,5,4513-243
630,25,Video,26,2024-12-16,9,1,1993-198
631,22,Video,396,2023-02-21,17,18,8207-923
632,1,newsletter,76,2024-02-23,1,18,1360-256
633,16,blog,1069,2023-02-27,11,5,7169-2337
634,9,Blog,0,2025-05-24,3,17,408-14
635,4,Video,0,2025-09-06,8,14,248-9
636,21,Socialmedia,216,2024-03-06,2,13,5083-781
637,33,blog,48,2023-06-04,1,3,1175-464
638,11,newsletter,42,2024-04-27,2,3,4879-452
639,31,newsletter,17,2024-08-26,8,6,743-161
640,22,Newsletter,3,2024-08-08,5,18,375-53
641,30,Blog,23,2024-09-06,11,13,2922-267
642,45,Newsletter,1,2025-01-25,1,17,140-12
643,28,Socialmedia,257,2023-10-26,4,7,3996-969
644,3,video,29,2024-02-24,8,1,1698-188
645,1,Socialmedia,11,2023-11-20,6,20,157-42
646,43,Blog,44,2024-05-07,17,15,1039-224
647,19,Blog,118,2024-03-08,19,19,4206-783
648,21,Blog,505,2023-02-20,18,14,5831-2028
649,5,blog,98,2023-08-11,13,17,1618-608
650,28,video,483,2023-06-01,8,9,7396-2102
651,46,SOCIALMEDIA,223,2023-08-24,4,11,7744-1134
652,22,VIDEO,91,2023-06-29,6,4,984-281
653,24,Video,422,2023-05-20,3,9,8533-1197
654,12,Blog,326,2023-12-29,12,4,3855-976
655,45,Newsletter,27,2024-06-26,14,7,3722-552
656,32,socialmedia,29,2024-12-14,19,3,2221-168
657,23,Blog,62,2024-09-30,2,1,4169-703
658,37,video,586,2023-09-25,18,3,7079-1943
659,12,Video,24,2024-05-06,15,11,2104-131
660,18,BLOG,0,2025-09-06,6,14,608-8
661,18,VIDEO,14,2024-10-13,13,16,2151-241
662,14,NEWSLETTER,7,2025-04-19,3,9,675-68
663,11,Blog,0,2025-10-04,20,7,925-39
664,2,NEWSLETTER,6,2024-04-09,15,18,1005-104
665,22,Socialmedia,260,2023-12-16,13,12,6304-1513
666,14,socialmedia,9,2024-12-31,2,20,3062-162
667,44,blog,1,2025-02-14,10,20,1090-35
668,14,BLOG,223,2023-12-01,16,12,6293-1990
669,45,Video,12,2023-09-05,11,2,727-104
670,18,Socialmedia,504,2023-12-19,15,6,5528-1548
671,27,Newsletter,53,2024-07-25,2,5,1669-263
672,28,Socialmedia,685,2023-02-22,20,9,7705-2908
673,35,Video,6,2025-01-26,18,2,1301-125
674,29,SOCIALMEDIA,774,2023-01-11,15,10,5429-2104
675,25,SOCIALMEDIA,353,2023-06-19,4,2,7826-1547
676,25,Socialmedia,0,2025-07-11,19,8,54-1
677,39,Video,200,2023-07-05,18,16,6793-1772
678,32,newsletter,1,2025-05-23,9,1,483-19
679,43,newsletter,0,2025-11-17,18,18,225-4
680,35,socialmedia,27,2024-07-01,19,12,1897-125
681,26,Video,69,2024-10-13,5,12,2683-527
682,4,video,8,2025-01-23,3,14,1294-58
683,11,SOCIALMEDIA,59,2024-06-04,18,9,3263-661
684,9,Socialmedia,12,2024-11-25,4,5,1772-207
685,21,NEWSLETTER,66,2023-09-12,4,16,1017-290
686,4,Newsletter,0,2025-11-17,15,18,669-13
687,31,Video,0,2025-10-08,4,7,179-6
688,30,newsletter,74,2023-11-04,13,11,1178-248
689,28,video,0,2025-10-29,17,7,808-12
690,24,BLOG,4,2025-07-11,18,9,1491-61
691,40,blog,694,2023-01-28,18,9,5123-2062
692,13,VIDEO,61,2024-04-28,15,9,1514-294
693,17,Socialmedia,108,2024-04-10,20,7,3491-555
694,12,newsletter,11,2024-02-05,19,11,444-119
695,23,newsletter,5,2025-04-16,9,12,1662-100
696,14,video,143,2023-01-03,4,11,4053-1261
697,7,Blog,270,2023-04-06,12,1,5787-2258
698,43,Socialmedia,0,2025-06-12,6,6,127-3
699,35,Blog,224,2024-03-03,11,3,3671-859
700,1,Video,62,2023-06-02,11,6,1404-287
701,34,Blog,0,2025-06-09,11,3,234-7
702,23,Blog,170,2023-06-08,11,16,3505-796
703,12,Socialmedia,0,2025-12-12,15,4,598-10
704,24,newsletter,52,2023-08-21,1,10,3878-442
705,25,Newsletter,83,2024-04-02,4,3,4873-539
706,30,BLOG,308,2023-01-11,13,11,8960-2078
707,14,NEWSLETTER,3,2024-10-29,5,15,1463-71
708,21,blog,0,2025-08-05,2,16,170-5
709,46,Video,0,2025-09-09,2,5,317-14
710,22,socialmedia,70,2023-09-27,2,20,4104-632
711,12,VIDEO,15,2023-11-13,14,20,829-197
712,17,blog,0,2025-12-19,16,9,411-6
713,3,NEWSLETTER,57,2024-09-03,19,18,2706-430
714,46,blog,11,2024-07-30,1,11,2676-129
715,20,Newsletter,27,2024-06-19,15,11,3476-294
716,48,video,117,2024-08-10,19,12,4392-891
717,25,Socialmedia,0,2025-11-19,11,14,639-27
718,41,SOCIALMEDIA,96,2024-06-28,7,8,4521-931
719,31,Blog,846,2023-05-18,13,16,7338-2960
720,33,newsletter,4,2025-04-19,11,5,1372-58
721,11,newsletter,99,2024-04-15,5,7,5297-398
722,34,socialmedia,62,2023-11-06,1,11,2655-279
723,47,SOCIALMEDIA,0,2025-11-15,10,20,77-1
724,38,blog,5,2025-03-11,15,14,1456-118
725,46,video,10,2024-09-13,16,10,1615-164
726,10,video,39,2024-06-24,3,19,1788-247
727,30,Socialmedia,57,2024-10-14,19,13,1874-360
728,4,video,10,2025-04-04,15,7,2189-182
729,50,blog,202,2024-03-31,17,6,4412-884
730,19,SOCIALMEDIA,32,2025-03-25,12,4,2149-267
731,4,VIDEO,13,2024-11-07,19,2,489-79
732,25,video,0,2025-10-24,7,3,439-7
733,5,BLOG,0,2025-02-11,16,3,192-16
734,30,blog,277,2023-05-30,19,5,8104-1780
735,1,Blog,128,2024-08-26,6,17,3440-756
736,17,Blog,1,2025-08-08,5,11,1060-41
737,9,Newsletter,277,2023-05-07,20,8,3576-1116
738,11,SOCIALMEDIA,28,2024-05-07,15,10,1022-108
739,39,Socialmedia,476,2023-02-25,12,1,3533-1370
740,50,video,0,2025-11-25,1,14,33-0
741,12,video,0,2025-09-30,10,18,960-13
742,44,blog,66,2023-10-14,19,11,799-221
743,46,Newsletter,26,2025-01-05,16,15,2680-399
744,40,SOCIALMEDIA,297,2023-11-20,1,1,6450-1074
745,32,newsletter,52,2024-08-08,12,1,4408-496
746,24,Newsletter,65,2024-02-16,1,5,1352-350
747,6,NEWSLETTER,31,2024-07-02,9,7,4241-509
748,47,blog,42,2024-04-07,6,8,3383-574
749,12,newsletter,14,2023-02-12,16,14,424-46
750,33,BLOG,19,2025-01-20,17,9,2129-223
751,2,socialmedia,6,2025-02-28,16,1,2069-102
752,38,blog,1,2025-02-16,17,3,253-25
753,15,Newsletter,0,2025-10-10,19,14,510-11
754,27,video,249,2024-03-01,13,1,5309-1185
755,44,blog,30,2024-08-05,15,6,2862-167
756,50,Video,6,2024-10-02,4,1,819-53
757,47,video,28,2024-02-23,6,3,1101-146
758,42,blog,32,2024-12-04,16,3,1984-311
759,40,video,21,2024-08-05,1,11,1447-149
760,20,VIDEO,5,2025-05-03,8,9,2130-161
761,14,Video,91,2023-03-25,1,11,1414-510
762,18,NEWSLETTER,0,2025-03-18,3,6,314-14
763,14,socialmedia,4,2025-06-21,4,19,1739-61
764,48,Blog,731,2023-06-18,6,10,7732-2570
765,31,socialmedia,316,2023-03-25,5,12,5472-2376
766,49,Blog,30,2024-09-11,8,17,2699-560
767,11,Video,755,2023-07-24,11,20,6105-2088
768,40,VIDEO,216,2023-05-31,19,10,3278-881
769,16,SOCIALMEDIA,57,2024-02-24,19,15,1091-311
770,26,video,2,2025-07-09,16,15,1182-79
771,48,blog,233,2023-07-17,3,12,1409-572
772,34,blog,0,2025-08-07,10,1,367-9
773,7,SOCIALMEDIA,104,2024-06-22,19,14,4636-722
774,39,socialmedia,178,2024-03-25,5,10,2369-688
775,8,video,372,2023-04-23,6,10,2375-1022
776,16,NEWSLETTER,71,2024-04-02,10,4,2713-707
777,3,Socialmedia,6,2025-06-07,4,10,1425-78
778,27,newsletter,3,2024-09-14,4,10,483-70
779,39,BLOG,185,2023-10-15,17,8,1604-552
780,30,blog,0,2025-12-05,5,10,378-17
781,28,blog,204,2023-08-13,11,1,7559-912
782,26,Socialmedia,307,2023-03-01,20,4,5130-663
783,44,Newsletter,10,2023-04-11,14,5,129-30
784,26,Newsletter,561,2023-02-19,18,12,8955-1797
785,50,blog,146,2024-02-10,12,15,6122-578
786,45,SOCIALMEDIA,930,2023-04-16,19,13,5347-2378
787,40,Video,132,2024-04-01,11,11,3650-603
788,33,VIDEO,0,2025-11-04,7,5,204-7
789,37,newsletter,162,2023-05-20,3,9,4181-1197
790,3,NEWSLETTER,294,2023-06-01,5,4,5853-1985
791,7,NEWSLETTER,257,2024-03-16,13,5,3830-1110
792,47,VIDEO,297,2023-12-03,3,12,3493-1118
793,9,VIDEO,121,2023-10-11,11,15,5250-1274
794,18,socialmedia,0,2025-05-12,3,12,201-9
795,38,newsletter,86,2024-01-24,16,1,2141-578
796,8,socialmedia,545,2023-04-28,15,11,3724-1533
797,34,blog,3,2025-05-28,17,2,1811-149
798,3,video,11,2024-07-07,4,8,689-97
799,18,blog,17,2024-06-16,9,10,879-84
800,39,newsletter,202,2024-02-17,13,18,4156-1216
801,36,Socialmedia,88,2024-01-11,16,16,3646-648
802,6,Newsletter,1284,2023-04-15,5,5,8452-3664
803,42,Video,10,2024-09-23,14,7,1107-95
804,13,NEWSLETTER,428,2023-09-12,3,9,5571-1359
805,10,SOCIALMEDIA,0,2025-12-20,17,9,10-0
806,35,SOCIALMEDIA,6,2025-05-31,9,1,1801-66
807,29,NEWSLETTER,0,2025-10-06,7,7,606-24
808,37,Blog,58,2025-01-08,6,2,3083-446
809,2,Socialmedia,151,2023-10-05,3,13,5275-516
810,16,Blog,425,2023-06-16,10,12,6547-1222
811,41,socialmedia,1,2025-03-16,12,2,205-14
812,22,Newsletter,12,2025-03-19,17,7,1980-115
813,43,Blog,8,2023-06-13,10,3,195-78
814,7,socialmedia,4,2025-06-29,8,18,757-60
815,2,VIDEO,627,2023-02-12,12,19,7679-2681
816,29,NEWSLETTER,7,2025-06-28,12,19,1405-87
817,48,NEWSLETTER,83,2024-06-10,9,20,3147-565
818,13,Newsletter,0,2025-10-17,5,12,517-14
819,23,VIDEO,200,2023-03-01,14,18,5386-732
820,14,Socialmedia,0,2025-10-15,19,10,640-23
821,31,Blog,2,2025-06-25,4,5,1236-75
822,7,Video,352,2023-05-05,16,6,6044-799
823,8,Socialmedia,7,2025-01-22,2,14,1326-68
824,11,socialmedia,22,2024-09-10,13,10,3622-164
825,28,Video,3,2025-05-30,13,14,950-36
826,11,socialmedia,52,2024-02-16,13,13,1843-179
827,42,socialmedia,0,2025-02-19,19,13,84-8
828,12,Video,618,2023-02-05,14,11,3950-1667
829,46,Video,0,2025-11-28,2,11,307-14
830,44,blog,151,2024-01-15,17,4,2716-574
831,41,blog,0,2025-08-28,11,4,141-1
832,31,video,13,2024-12-19,7,2,2637-130
833,13,NEWSLETTER,680,2023-10-04,14,10,6635-2138
834,17,Newsletter,36,2024-02-21,20,6,2170-301
835,16,Video,135,2023-04-30,10,13,4425-1152
836,1,blog,1,2025-08-29,14,17,837-45
837,48,SOCIALMEDIA,5,2025-01-10,4,14,978-88
838,21,video,124,2024-06-27,9,18,4640-886
839,30,Newsletter,36,2023-02-16,10,19,748-320
840,30,Socialmedia,4,2024-12-10,9,1,530-58
841,37,Blog,10,2024-11-20,8,20,1733-92
842,46,blog,200,2024-04-29,18,6,4712-1159
843,44,newsletter,48,2024-08-02,19,3,3795-620
844,11,Blog,320,2023-03-07,16,15,4545-1015
845,42,Blog,52,2024-05-13,9,2,1933-482
846,38,Socialmedia,1061,2023-01-24,2,17,8643-2912
847,7,Socialmedia,0,2025-12-15,11,20,281-8
848,36,Video,180,2023-11-01,19,19,6569-1074
849,11,video,42,2024-01-26,19,9,2281-520
850,33,Newsletter,54,2024-06-17,19,17,4252-777
851,9,VIDEO,0,2025-10-27,9,1,960-22
852,36,blog,95,2023-04-08,15,3,992-319
853,4,video,7,2025-03-16,17,18,918-99
854,15,blog,6,2025-01-17,3,5,2712-193
855,10,Socialmedia,2,2024-05-15,15,12,308-35
856,39,BLOG,32,2024-11-19,16,15,1028-173
857,37,Newsletter,102,2024-08-16,14,18,2485-546
858,20,Video,0,2025-12-27,8,2,308-13
859,39,Newsletter,1,2025-07-25,8,4,895-31
860,28,VIDEO,9,2025-02-27,3,6,719-72
861,11,Video,0,2025-09-25,20,17,765-37
862,4,Video,66,2024-10-16,4,10,3767-484
863,6,Video,0,2025-09-15,19,15,234-6
864,15,blog,57,2023-12-18,4,3,2400-419
865,25,socialmedia,44,2024-06-13,17,17,1196-220
866,33,newsletter,61,2023-11-04,2,10,2719-291
867,25,Video,10,2025-02-24,14,8,1504-130
868,43,newsletter,80,2024-06-15,2,6,2110-422
869,40,Socialmedia,2,2025-02-07,11,15,140-19
870,27,SOCIALMEDIA,135,2023-04-12,13,18,4620-591
871,37,blog,131,2024-03-03,11,10,6038-1012
872,11,blog,23,2024-08-03,1,19,3159-270
873,40,SOCIALMEDIA,23,2024-04-20,7,18,955-96
874,3,Blog,8,2025-02-07,18,19,863-68
875,48,SOCIALMEDIA,58,2024-09-02,3,15,2304-400
876,24,newsletter,321,2023-02-24,2,13,2016-693
877,22,Video,48,2024-03-12,18,7,4090-345
878,24,socialmedia,184,2023-05-31,17,12,8344-1381
879,8,Newsletter,25,2024-11-03,15,9,1683-279
880,24,VIDEO,202,2023-03-24,4,17,1902-654
881,1,Newsletter,38,2024-02-26,15,18,4278-608
882,45,Newsletter,1,2025-04-03,12,3,578-31
883,11,newsletter,8,2025-05-01,4,8,2093-117
884,12,newsletter,0,2025-08-10,12,3,1281-47
885,24,NEWSLETTER,15,2025-03-03,4,10,941-123
886,15,SOCIALMEDIA,12,2024-08-21,12,3,681-142
887,41,Socialmedia,0,2025-09-21,13,5,687-22
888,35,Socialmedia,732,2023-11-16,13,8,6035-2101
889,39,blog,305,2023-05-03,9,1,3280-1379
890,29,SOCIALMEDIA,50,2024-04-23,3,6,2590-198
891,15,blog,167,2023-05-13,13,10,6196-821
892,34,NEWSLETTER,399,2023-11-06,8,4,6595-1190
893,36,BLOG,329,2023-02-02,9,7,8283-892
894,37,SOCIALMEDIA,0,2025-11-12,15,6,254-10
895,1,Blog,96,2024-08-11,20,15,2703-557
896,47,socialmedia,135,2024-05-06,13,17,3544-642
897,36,Socialmedia,305,2023-12-29,9,3,5263-933
898,38,blog,0,2025-11-18,3,3,564-10
899,40,Newsletter,86,2023-11-08,18,7,2914-494
900,49,Blog,17,2024-01-11,11,5,322-84
901,6,blog,0,2025-09-25,12,4,141-5
902,49,VIDEO,68,2024-06-05,2,5,5029-963
903,26,Blog,201,2023-12-28,5,12,4229-723
904,41,blog,106,2023-05-09,4,2,2080-324
905,34,newsletter,176,2023-11-06,19,17,5868-1608
906,15,VIDEO,32,2023-11-03,12,19,1438-114
907,19,NEWSLETTER,161,2023-09-20,16,7,3296-632
908,41,Newsletter,4,2025-02-14,11,13,1649-51
909,40,Blog,0,2025-08-20,6,7,228-13
910,19,VIDEO,474,2023-06-09,8,11,4025-1169
911,32,socialmedia,121,2023-06-30,18,3,3103-995
912,40,socialmedia,12,2024-10-16,5,16,1936-281
913,32,NEWSLETTER,0,2024-11-05,5,3,361-14
914,18,VIDEO,1,2025-05-06,14,2,740-27
915,13,Socialmedia,90,2023-09-25,7,6,6047-474
916,31,newsletter,631,2023-06-13,19,9,7415-2789
917,40,Newsletter,5,2024-08-21,4,15,410-82
918,3,newsletter,26,2024-10-22,2,18,3062-552
919,38,Video,2,2025-07-05,20,2,786-31
920,21,Video,3,2023-10-10,4,20,169-40
921,19,Blog,95,2023-04-07,13,10,7044-821
922,7,Blog,145,2023-12-21,15,9,2566-455
923,12,Video,124,2024-08-09,19,12,2604-577
924,36,blog,12,2023-04-18,1,18,313-104
925,4,blog,13,2024-12-15,6,19,1552-160
926,21,Blog,457,2023-04-17,9,15,6294-1411
927,32,blog,401,2024-01-12,10,15,4699-1447
928,9,SOCIALMEDIA,8,2025-04-04,13,6,2342-144
929,33,VIDEO,8,2024-07-10,17,2,375-91
930,36,Blog,12,2024-08-19,19,7,1431-274
931,42,Video,0,2025-10-22,14,4,817-18
932,24,blog,3,2025-07-26,8,5,1248-81
933,39,Newsletter,227,2023-09-26,18,8,4420-747
934,37,Blog,595,2023-02-01,17,3,5428-1692
935,9,Blog,53,2024-08-05,5,13,1645-382
936,43,Video,0,2025-06-09,1,4,26-2
937,27,socialmedia,373,2023-02-14,8,16,8400-1142
938,27,Newsletter,145,2024-01-18,1,6,2835-879
939,12,SOCIALMEDIA,196,2024-01-06,9,16,4662-1142
940,22,Newsletter,225,2023-03-08,7,8,4670-1542
941,30,Socialmedia,16,2024-10-16,9,5,1085-141
942,20,Video,1,2024-10-17,16,2,192-21
943,21,newsletter,640,2023-06-20,20,18,5645-1532
944,10,VIDEO,0,2025-11-05,17,8,546-26
945,13,Video,131,2024-07-06,12,5,4537-841
946,23,NEWSLETTER,992,2023-06-09,7,7,7093-2430
947,4,blog,8,2025-06-04,20,7,1470-118
948,13,blog,81,2024-07-07,6,15,2227-333
949,16,video,94,2024-06-18,6,6,4359-569
950,4,SOCIALMEDIA,71,2024-05-01,16,15,4287-1059
951,27,newsletter,30,2023-08-11,17,13,965-135
952,38,VIDEO,9,2025-04-01,8,5,2318-250
953,49,Socialmedia,4,2024-11-24,14,3,169-24
954,29,blog,36,2024-08-05,15,6,2562-321
955,18,socialmedia,51,2024-01-20,5,4,2269-648
956,6,VIDEO,15,2024-11-06,19,15,2885-325
957,26,video,7,2025-01-07,11,1,752-97
958,3,Blog,89,2023-03-30,14,8,4626-525
959,2,video,6,2023-08-27,1,17,640-78
960,30,Blog,132,2023-07-14,17,9,7823-1177
961,30,socialmedia,0,2025-09-05,6,17,359-16
962,32,newsletter,16,2024-08-25,19,17,1331-105
963,1,Blog,238,2024-01-13,7,7,4258-823
964,20,Video,1,2025-06-05,16,6,1377-48
965,15,socialmedia,94,2023-10-20,19,18,3126-839
966,24,video,4,2025-03-22,4,2,625-53
967,17,NEWSLETTER,193,2023-05-12,10,14,5935-1766
968,44,video,436,2023-08-14,16,15,7410-1585
969,49,socialmedia,3,2025-05-10,12,4,1283-37
970,39,Socialmedia,43,2023-12-25,18,8,791-135
971,39,Newsletter,42,2023-12-18,5,12,5972-558
972,16,VIDEO,1,2025-09-07,13,2,896-42
973,12,video,23,2024-08-04,15,9,972-212
974,4,newsletter,1,2025-08-19,20,17,1050-52
975,35,video,3,2025-03-21,3,9,909-61
976,2,Socialmedia,703,2023-09-26,13,17,6759-1938
977,30,Blog,644,2023-04-26,18,4,6064-1791
978,26,video,61,2024-07-13,14,2,1871-293
979,19,Socialmedia,179,2023-10-25,19,15,3775-575
980,29,SOCIALMEDIA,169,2023-10-16,20,18,2780-579
981,42,NEWSLETTER,14,2025-02-22,7,5,1584-164
982,16,video,49,2024-09-01,5,18,2021-335
983,14,Blog,17,2024-06-24,9,14,1299-159
984,35,Blog,28,2023-02-16,5,3,611-81
985,50,Newsletter,162,2023-04-03,10,17,6231-1065
986,49,video,42,2024-10-04,18,6,4084-325
987,5,blog,4,2025-06-21,4,19,1441-97
988,24,VIDEO,82,2023-04-12,20,12,2786-346
989,23,newsletter,0,2025-02-16,4,15,149-12
990,45,NEWSLETTER,794,2023-06-18,19,1,7583-2622
991,17,BLOG,0,2025-04-06,13,11,57-5
992,12,Blog,0,2025-07-24,12,19,337-7
993,34,NEWSLETTER,2,2025-06-14,14,14,1652-91
994,36,SOCIALMEDIA,36,2024-10-25,20,9,2487-333
995,22,newsletter,90,2023-05-28,10,18,717-243
996,47,Socialmedia,146,2024-03-22,4,12,5378-556
997,17,Socialmedia,22,2025-02-14,11,2,2050-207
998,2,Blog,8,2025-04-16,7,11,1266-116
999,41,Blog,12,2025-03-03,10,5,1618-146
1000,49,Blog,0,2025-12-31,7,16,189-3
1001,42,BLOG,52,2023-02-03,2,17,1590-437
1002,39,SOCIALMEDIA,128,2023-07-22,4,5,1173-367
1003,8,blog,4,2024-08-13,4,3,293-54
1004,10,newsletter,93,2023-03-20,14,2,698-255
1005,21,Newsletter,163,2024-01-05,13,4,2727-682
1006,50,socialmedia,1,2025-09-29,2,15,677-32
1007,20,BLOG,91,2024-06-27,7,20,4419-676
1008,46,Newsletter,0,2025-12-09,19,5,181-3
1009,32,Socialmedia,942,2023-03-28,3,17,8443-2197
1010,35,SOCIALMEDIA,26,2024-11-04,8,18,1953-147
1011,9,Blog,82,2024-08-22,13,18,3860-491
1012,10,Blog,73,2023-10-12,1,6,1599-526
1013,29,NEWSLETTER,12,2025-03-13,19,13,986-129
1014,48,Socialmedia,41,2024-07-23,7,6,1222-213
1015,36,socialmedia,225,2023-02-17,14,9,2396-578
1016,50,SOCIALMEDIA,60,2024-07-07,13,8,2595-254
1017,8,Newsletter,16,2025-02-21,1,3,2798-184
1018,46,Video,0,2025-12-24,15,15,659-13
1019,12,Blog,254,2024-03-04,7,19,4207-916
1020,11,video,353,2023-01-16,7,4,2645-960
1021,18,socialmedia,101,2023-11-09,18,17,3746-591
1022,28,NEWSLETTER,33,2025-02-26,11,11,2548-266
1023,27,Blog,1,2025-04-16,9,7,515-17
